"x_","y_","t_","sex","id","name"
1782654.84664627,2401587.85150369,2010-12-24 07:58:05.999,"F","F2","Lupe"
1782755.1255048,2401573.58657831,2010-12-24 08:00:05,"F","F2","Lupe"
1782828.03453103,2401597.60744072,2010-12-24 08:02:06.001,"F","F2","Lupe"
1782827.66460517,2401592.77667172,2010-12-24 08:04:13,"F","F2","Lupe"
1782719.01685516,2401631.88662597,2010-12-24 08:10:22.999,"F","F2","Lupe"
1782722.31306076,2401639.90257086,2010-12-24 08:14:06.999,"F","F2","Lupe"
1782724.98835102,2401643.47622716,2010-12-24 08:16:06.001,"F","F2","Lupe"
1782706.87660344,2401649.06350029,2010-12-24 08:18:16.999,"F","F2","Lupe"
1782715.14790487,2401648.11681818,2010-12-24 08:20:08.999,"F","F2","Lupe"
1782712.75981092,2401640.29297925,2010-12-24 08:41:30.998,"F","F2","Lupe"
1782719.18948399,2401639.59921572,2010-12-24 10:40:41.998,"F","F2","Lupe"
1782725.19842625,2401641.91813757,2010-12-24 10:50:56.001,"F","F2","Lupe"
1782724.45026793,2401645.78352354,2010-12-24 10:53:40.001,"F","F2","Lupe"
1782724.50159885,2401641.78755841,2010-12-24 10:54:06.998,"F","F2","Lupe"
1782782.92374632,2401714.57469029,2010-12-24 10:56:14.999,"F","F2","Lupe"
1782747.65930809,2401763.58812534,2010-12-24 10:58:07.001,"F","F2","Lupe"
1782698.03848272,2401777.89451898,2010-12-24 11:00:06.999,"F","F2","Lupe"
1782626.36966434,2401779.48018869,2010-12-24 11:02:07.001,"F","F2","Lupe"
1782562.50202391,2401747.73685522,2010-12-24 11:04:06.998,"F","F2","Lupe"
1782504.93259101,2401744.85319061,2010-12-24 11:06:12.999,"F","F2","Lupe"
1782394.54857119,2401799.75997075,2010-12-24 11:08:06.001,"F","F2","Lupe"
1782417.56252574,2401809.32105418,2010-12-24 11:10:06.999,"F","F2","Lupe"
1782340.54260015,2401897.55539617,2010-12-24 11:12:09,"F","F2","Lupe"
1782197.87138579,2401889.73964063,2010-12-24 11:14:10,"F","F2","Lupe"
1782095.68203838,2401814.66911298,2010-12-24 11:16:06.998,"F","F2","Lupe"
1781989.91569761,2401773.32130799,2010-12-24 11:18:06.999,"F","F2","Lupe"
1781952.34298632,2401777.31177287,2010-12-24 11:20:10.998,"F","F2","Lupe"
1781900.08353778,2401851.22157168,2010-12-24 11:22:09.998,"F","F2","Lupe"
1781860.59861337,2401859.61751593,2010-12-24 11:24:08,"F","F2","Lupe"
1781845.06102122,2401867.87150028,2010-12-24 11:26:12.998,"F","F2","Lupe"
1781745.57082399,2401817.92966784,2010-12-24 11:28:07.998,"F","F2","Lupe"
1781718.89492926,2401834.19320082,2010-12-24 11:30:06.999,"F","F2","Lupe"
1781654.18548033,2401857.60094578,2010-12-24 11:32:09.001,"F","F2","Lupe"
1781623.50707452,2401867.80686664,2010-12-24 11:34:06.999,"F","F2","Lupe"
1781533.79039203,2401935.13747968,2010-12-24 11:36:14.001,"F","F2","Lupe"
1781538.22201091,2401959.34986138,2010-12-24 11:38:05.999,"F","F2","Lupe"
1781530.07165684,2401963.7829856,2010-12-24 11:40:07,"F","F2","Lupe"
1781584.00548497,2401914.90170367,2010-12-24 11:42:08.998,"F","F2","Lupe"
1781640.50335711,2401867.06390095,2010-12-24 11:44:07.998,"F","F2","Lupe"
1781728.24132488,2401821.74023725,2010-12-24 11:46:08.998,"F","F2","Lupe"
1781759.2480508,2401796.08569023,2010-12-24 11:48:07.999,"F","F2","Lupe"
1781830.57956337,2401794.42396779,2010-12-24 11:50:07.998,"F","F2","Lupe"
1781900.16539503,2401780.24519719,2010-12-24 11:52:08.998,"F","F2","Lupe"
1781908.47548248,2401759.41615859,2010-12-24 11:54:08,"F","F2","Lupe"
1781980.71196639,2401851.48657327,2010-12-24 11:56:05.998,"F","F2","Lupe"
1781992.77649299,2401886.98115152,2010-12-24 11:58:06.999,"F","F2","Lupe"
1782107.16768297,2401913.902851,2010-12-24 12:01:10,"F","F2","Lupe"
1782074.79680995,2401929.83905215,2010-12-24 12:10:54.999,"F","F2","Lupe"
1782089.55152462,2401904.89714473,2010-12-24 12:12:47.001,"F","F2","Lupe"
1782088.73818737,2401923.20584223,2010-12-24 12:14:43.001,"F","F2","Lupe"
1782125.25780216,2401908.89507531,2010-12-24 12:20:19.999,"F","F2","Lupe"
1782101.0386678,2401916.40235301,2010-12-24 15:00:53.001,"F","F2","Lupe"
1781799.00078541,2401929.69764705,2010-12-24 22:13:00.999,"F","F2","Lupe"
1781804.80439767,2401921.96449351,2010-12-24 22:14:04.998,"F","F2","Lupe"
1781771.11901393,2401954.51831344,2010-12-24 22:16:09,"F","F2","Lupe"
1781507.54876002,2402078.48406737,2010-12-24 22:22:46.001,"F","F2","Lupe"
1781301.80852644,2402098.12102149,2010-12-24 22:28:16.999,"F","F2","Lupe"
1781021.80149473,2402307.63481628,2010-12-24 22:36:42.998,"F","F2","Lupe"
1780966.28548701,2402371.39440579,2010-12-24 22:38:09.999,"F","F2","Lupe"
1780836.03764456,2402514.92333014,2010-12-24 22:41:18.998,"F","F2","Lupe"
1780802.10510287,2402501.18713564,2010-12-24 22:42:07,"F","F2","Lupe"
1780810.56265988,2402517.11811938,2010-12-24 22:44:06,"F","F2","Lupe"
1780810.83511085,2402514.55278989,2010-12-24 22:46:08,"F","F2","Lupe"
1780820.30855319,2402511.13276482,2010-12-24 22:48:13,"F","F2","Lupe"
1780881.83277426,2402449.04704713,2010-12-24 22:50:07.999,"F","F2","Lupe"
1780956.01455346,2402382.35426554,2010-12-24 22:52:11,"F","F2","Lupe"
1781044.32533038,2402294.19993472,2010-12-24 22:54:09,"F","F2","Lupe"
1781140.82424197,2402281.29725493,2010-12-24 22:56:17.999,"F","F2","Lupe"
1781213.55151808,2402158.95474737,2010-12-24 22:58:12.999,"F","F2","Lupe"
1781224.81871723,2402156.51076424,2010-12-24 23:00:08.999,"F","F2","Lupe"
1781230.34258812,2402161.61920183,2010-12-24 23:02:10.001,"F","F2","Lupe"
1781226.04431826,2402150.97841984,2010-12-24 23:04:03.999,"F","F2","Lupe"
1781228.62395218,2402162.13120208,2010-12-24 23:06:07,"F","F2","Lupe"
1781232.48928781,2402155.79954217,2010-12-24 23:08:07.001,"F","F2","Lupe"
1781226.68122674,2402158.99568132,2010-12-24 23:10:07,"F","F2","Lupe"
1781242.58833579,2402169.7424191,2010-12-24 23:14:06,"F","F2","Lupe"
1781231.57894218,2402240.08332933,2010-12-24 23:16:07.998,"F","F2","Lupe"
1781311.18121638,2402296.03840858,2010-12-24 23:20:58.998,"F","F2","Lupe"
1781308.33484359,2402307.18181728,2010-12-24 23:22:09,"F","F2","Lupe"
1781314.30689802,2402290.35859024,2010-12-24 23:24:07.001,"F","F2","Lupe"
1781309.8447597,2402314.83151529,2010-12-24 23:26:05.998,"F","F2","Lupe"
1781291.79799549,2402300.08703211,2010-12-24 23:28:10.999,"F","F2","Lupe"
1781294.99548396,2402417.61314808,2010-12-24 23:30:05.999,"F","F2","Lupe"
1781282.61880234,2402462.66411988,2010-12-24 23:32:05,"F","F2","Lupe"
1781282.11547504,2402496.59504101,2010-12-24 23:34:08.001,"F","F2","Lupe"
1781341.1820794,2402536.40212161,2010-12-24 23:36:05.998,"F","F2","Lupe"
1781262.35230175,2402446.94642457,2010-12-24 23:38:04.999,"F","F2","Lupe"
1781236.91315932,2402467.36201589,2010-12-24 23:40:07.999,"F","F2","Lupe"
1781154.2362547,2402493.63984619,2010-12-24 23:42:08.001,"F","F2","Lupe"
1781106.01084675,2402533.97390076,2010-12-24 23:44:05.999,"F","F2","Lupe"
1781052.02140523,2402585.45006493,2010-12-24 23:46:05.001,"F","F2","Lupe"
1781026.9973081,2402613.65847611,2010-12-24 23:48:08.001,"F","F2","Lupe"
1780996.35115619,2402644.31472474,2010-12-24 23:50:07.998,"F","F2","Lupe"
1781022.70196345,2402650.0105964,2010-12-24 23:52:12,"F","F2","Lupe"
1780993.95011188,2402672.23804259,2010-12-24 23:54:19.998,"F","F2","Lupe"
1780989.73680877,2402674.42205225,2010-12-24 23:56:06.998,"F","F2","Lupe"
1780960.57504395,2402584.75716177,2010-12-24 23:58:06,"F","F2","Lupe"
1780865.65527225,2402541.06332308,2010-12-25 00:01:14.001,"F","F2","Lupe"
1780863.68998236,2402549.93466027,2010-12-25 00:02:06.001,"F","F2","Lupe"
1780809.05640244,2402439.85460879,2010-12-25 00:04:03.998,"F","F2","Lupe"
1780831.83481032,2402356.9794204,2010-12-25 00:06:06.998,"F","F2","Lupe"
1781087.03065029,2402266.16736411,2010-12-25 00:12:12.999,"F","F2","Lupe"
1781078.11340606,2402262.81695727,2010-12-25 00:15:36.999,"F","F2","Lupe"
1781084.90017418,2402269.76297977,2010-12-25 00:16:12,"F","F2","Lupe"
1781094.40947456,2402262.44711482,2010-12-25 00:18:04.998,"F","F2","Lupe"
1781079.38115526,2402280.96298106,2010-12-25 00:20:06.999,"F","F2","Lupe"
1781087.25281376,2402289.50935408,2010-12-25 00:26:08.998,"F","F2","Lupe"
1781079.11835596,2402302.96142263,2010-12-25 00:28:09,"F","F2","Lupe"
1781097.26439049,2402281.51996462,2010-12-25 00:32:28.999,"F","F2","Lupe"
1781161.11062359,2402282.09003964,2010-12-25 00:37:04.999,"F","F2","Lupe"
1781198.05063958,2402235.80066787,2010-12-25 00:38:33.001,"F","F2","Lupe"
1781370.94649011,2402066.4457563,2010-12-25 00:42:50.001,"F","F2","Lupe"
1781437.13183459,2402102.90769443,2010-12-25 00:46:48.999,"F","F2","Lupe"
1781442.20888284,2402114.67467455,2010-12-25 00:48:07.998,"F","F2","Lupe"
1781498.13930715,2402009.78698986,2010-12-25 00:50:07.001,"F","F2","Lupe"
1781691.79227663,2401878.51500601,2010-12-25 00:53:18.999,"F","F2","Lupe"
1781730.31164824,2401871.47456372,2010-12-25 00:54:05.998,"F","F2","Lupe"
1781889.72908164,2401849.2756584,2010-12-25 00:58:09.999,"F","F2","Lupe"
1781964.57324326,2401804.82945827,2010-12-25 01:00:08.001,"F","F2","Lupe"
1781978.25410004,2401823.6754235,2010-12-25 01:02:11.001,"F","F2","Lupe"
1782018.70649005,2401822.11250413,2010-12-25 01:04:07.998,"F","F2","Lupe"
1782148.29302763,2401819.76382848,2010-12-25 01:06:05.001,"F","F2","Lupe"
1782347.67794752,2401710.61309048,2010-12-25 01:10:17,"F","F2","Lupe"
1782414.66791378,2401648.27797994,2010-12-25 01:12:05.998,"F","F2","Lupe"
1782437.58897678,2401590.16193124,2010-12-25 01:14:12.001,"F","F2","Lupe"
1782456.69360614,2401490.90044508,2010-12-25 01:16:11.998,"F","F2","Lupe"
1782620.16347651,2401531.87351902,2010-12-25 01:18:06.999,"F","F2","Lupe"
1782735.22063909,2401574.02899047,2010-12-25 01:20:06.001,"F","F2","Lupe"
1782790.128567,2401600.83777549,2010-12-25 01:22:18.999,"F","F2","Lupe"
1782827.93072409,2401591.33521427,2010-12-25 01:24:09,"F","F2","Lupe"
1782832.98843197,2401603.14492014,2010-12-25 01:27:37.998,"F","F2","Lupe"
1782828.03001648,2401597.27331713,2010-12-25 01:29:38.998,"F","F2","Lupe"
1782829.92870009,2401605.29138799,2010-12-25 01:30:07.998,"F","F2","Lupe"
1782825.96143929,2401585.76961899,2010-12-25 01:32:11.999,"F","F2","Lupe"
1782832.7986093,2401594.23382352,2010-12-25 01:40:56.001,"F","F2","Lupe"
1782848.96633162,2401608.65196548,2010-12-25 01:46:52.001,"F","F2","Lupe"
1782836.56027257,2401599.22478021,2010-12-25 01:48:10.999,"F","F2","Lupe"
1782838.09734044,2401599.19835454,2010-12-25 01:50:06.999,"F","F2","Lupe"
1782841.20163517,2401600.28962628,2010-12-25 01:52:07.999,"F","F2","Lupe"
1782818.13859014,2401599.90341329,2010-12-25 01:54:07.999,"F","F2","Lupe"
1782834.93255939,2401597.19695663,2010-12-25 01:56:13,"F","F2","Lupe"
1782842.98717956,2401602.25147213,2010-12-25 01:58:09.001,"F","F2","Lupe"
1782835.13523064,2401594.78724698,2010-12-25 02:00:04.998,"F","F2","Lupe"
1782842.44929202,2401599.43666875,2010-12-25 02:02:07.998,"F","F2","Lupe"
1782852.53373101,2401600.65373185,2010-12-25 02:04:11.999,"F","F2","Lupe"
1782842.63377395,2401591.91198668,2010-12-25 02:06:22,"F","F2","Lupe"
1782821.45454096,2401591.27138647,2010-12-25 02:08:13,"F","F2","Lupe"
1782853.99272222,2401602.68753699,2010-12-25 02:10:10.998,"F","F2","Lupe"
1782830.56739432,2401593.20004216,2010-12-25 02:12:13.998,"F","F2","Lupe"
1782831.96923029,2401596.32282934,2010-12-25 02:16:11.999,"F","F2","Lupe"
1782871.72498577,2401601.31740264,2010-12-25 02:18:08,"F","F2","Lupe"
1782804.69066931,2401592.29676232,2010-12-25 02:20:40.001,"F","F2","Lupe"
1782811.62487255,2401594.0998733,2010-12-25 02:22:39.001,"F","F2","Lupe"
1782814.65513003,2401601.71983551,2010-12-25 02:24:10.001,"F","F2","Lupe"
1782836.97805128,2401594.74136069,2010-12-25 02:26:28.998,"F","F2","Lupe"
1782836.85411226,2401606.00140268,2010-12-25 02:28:34.999,"F","F2","Lupe"
1782819.02532871,2401588.31871947,2010-12-25 02:30:11,"F","F2","Lupe"
1782828.35709611,2401601.04883661,2010-12-25 02:32:06,"F","F2","Lupe"
1782834.39070834,2401599.30812412,2010-12-25 02:40:30,"F","F2","Lupe"
1782822.74745388,2401592.84091718,2010-12-25 02:42:11.998,"F","F2","Lupe"
1782801.31662695,2401586.37550042,2010-12-25 02:44:12.999,"F","F2","Lupe"
1782823.45528948,2401598.68197297,2010-12-25 02:46:13,"F","F2","Lupe"
1782826.31143731,2401598.31334057,2010-12-25 02:48:07,"F","F2","Lupe"
1782824.2882447,2401601.45181281,2010-12-25 02:51:17.001,"F","F2","Lupe"
1782739.63366622,2401620.70245869,2010-12-25 02:58:26.999,"F","F2","Lupe"
1782728.33563057,2401637.14853309,2010-12-25 03:04:46,"F","F2","Lupe"
1782734.93241536,2401663.3338553,2010-12-25 04:01:25.999,"F","F2","Lupe"
1782726.21892207,2401644.74385954,2010-12-25 05:00:54,"F","F2","Lupe"
1782722.89845908,2401641.31600279,2010-12-25 05:32:25.998,"F","F2","Lupe"
1782741.79695467,2401637.77559379,2010-12-25 05:36:47.001,"F","F2","Lupe"
1782850.54287634,2401587.02079873,2010-12-25 05:46:29,"F","F2","Lupe"
1782812.55018988,2401621.27344688,2010-12-25 05:48:08.001,"F","F2","Lupe"
1782816.62719635,2401617.16286461,2010-12-25 05:50:06.001,"F","F2","Lupe"
1782731.18634494,2401649.87102073,2010-12-25 05:56:09,"F","F2","Lupe"
1782424.5503675,2401750.73973362,2010-12-25 06:00:22,"F","F2","Lupe"
1782002.32547412,2401859.11850375,2010-12-25 06:08:39,"F","F2","Lupe"
1781923.46584366,2401869.40113069,2010-12-25 06:12:04.998,"F","F2","Lupe"
1781970.84077536,2401929.60859409,2010-12-25 06:14:09.998,"F","F2","Lupe"
1782043.51364213,2402085.92325299,2010-12-25 06:18:08.001,"F","F2","Lupe"
1782047.11748472,2402145.70246413,2010-12-25 06:20:04.001,"F","F2","Lupe"
1782086.01739911,2402186.26471899,2010-12-25 06:22:05.998,"F","F2","Lupe"
1782104.83225477,2402172.47089114,2010-12-25 08:01:34,"F","F2","Lupe"
1781806.73692963,2402152.96768093,2010-12-25 08:21:31.999,"F","F2","Lupe"
1781804.866718,2402125.57150078,2010-12-25 08:22:07.998,"F","F2","Lupe"
1781677.08230226,2402070.97609688,2010-12-25 08:26:07.999,"F","F2","Lupe"
1781645.02819188,2402140.4932886,2010-12-25 08:32:58.999,"F","F2","Lupe"
1781646.61712775,2402146.78373969,2010-12-25 08:34:06.998,"F","F2","Lupe"
1781649.18907134,2402139.66370254,2010-12-25 08:36:06.999,"F","F2","Lupe"
1781638.86401753,2402175.43894118,2010-12-25 08:38:13.001,"F","F2","Lupe"
1781640.73092981,2402182.39236523,2010-12-25 08:40:08.001,"F","F2","Lupe"
1781631.70832859,2402178.60293492,2010-12-25 08:42:11.998,"F","F2","Lupe"
1781680.50529217,2402199.54769925,2010-12-25 08:44:08,"F","F2","Lupe"
1781692.71403168,2402241.35751953,2010-12-25 08:46:06.001,"F","F2","Lupe"
1781726.72117037,2402320.18461471,2010-12-25 08:50:06.999,"F","F2","Lupe"
1781776.54134082,2402351.07659821,2010-12-25 08:52:11.999,"F","F2","Lupe"
1781753.48694761,2402375.29406422,2010-12-25 08:54:13.001,"F","F2","Lupe"
1781755.55894986,2402365.55216315,2010-12-25 08:56:08.998,"F","F2","Lupe"
1781753.56506236,2402323.38109413,2010-12-25 08:58:06.998,"F","F2","Lupe"
1781745.6330111,2402272.76450533,2010-12-25 09:00:06.999,"F","F2","Lupe"
1781715.85050464,2402238.87580931,2010-12-25 09:02:08.001,"F","F2","Lupe"
1781668.16969169,2402183.50131386,2010-12-25 09:04:07.998,"F","F2","Lupe"
1781654.11189376,2402157.69919739,2010-12-25 09:06:07.998,"F","F2","Lupe"
1781581.71679956,2402106.66186557,2010-12-25 09:08:08.999,"F","F2","Lupe"
1781528.60459053,2402116.70275235,2010-12-25 09:11:40,"F","F2","Lupe"
1781546.89974511,2402142.06048609,2010-12-25 09:12:05,"F","F2","Lupe"
1781525.86442117,2402148.66904753,2010-12-25 09:17:19,"F","F2","Lupe"
1781518.6806115,2402144.17806795,2010-12-25 09:19:36.999,"F","F2","Lupe"
1781522.09873128,2402140.72650111,2010-12-25 09:20:07.999,"F","F2","Lupe"
1781526.34064309,2402152.62894109,2010-12-25 09:22:13.999,"F","F2","Lupe"
1781533.42450563,2402130.08564617,2010-12-25 09:24:06.998,"F","F2","Lupe"
1781509.22455356,2402123.24379927,2010-12-25 09:26:06.999,"F","F2","Lupe"
1781524.93478631,2402118.56736255,2010-12-25 09:28:06.001,"F","F2","Lupe"
1781509.93816207,2402211.64504229,2010-12-25 09:31:38.001,"F","F2","Lupe"
1781479.66680646,2402213.9889651,2010-12-25 09:32:05.001,"F","F2","Lupe"
1781337.26630808,2402330.46265204,2010-12-25 09:36:04.001,"F","F2","Lupe"
1781318.30104899,2402372.28916841,2010-12-25 09:38:05.998,"F","F2","Lupe"
1781340.09739506,2402384.44153066,2010-12-25 09:40:18.999,"F","F2","Lupe"
1781349.70913093,2402395.81173423,2010-12-25 09:42:09.001,"F","F2","Lupe"
1781333.19107531,2402373.61977096,2010-12-25 09:44:07,"F","F2","Lupe"
1781332.64607914,2402418.18658582,2010-12-25 09:46:07.001,"F","F2","Lupe"
1781366.58340331,2402411.19764368,2010-12-25 09:48:07.001,"F","F2","Lupe"
1781334.97719399,2402411.4114972,2010-12-25 09:50:05.999,"F","F2","Lupe"
1781321.63690368,2402406.78425241,2010-12-25 09:52:07,"F","F2","Lupe"
1781329.08091083,2402402.01164149,2010-12-25 09:54:04.998,"F","F2","Lupe"
1781341.68049435,2402391.99372353,2010-12-25 09:56:18.001,"F","F2","Lupe"
1781316.05774904,2402323.35311973,2010-12-25 09:58:28.998,"F","F2","Lupe"
1781326.54067024,2402298.7433026,2010-12-25 10:00:09.001,"F","F2","Lupe"
1781339.98834566,2402296.80409507,2010-12-25 10:02:08.999,"F","F2","Lupe"
1781317.7202584,2402292.51005359,2010-12-25 10:04:08.001,"F","F2","Lupe"
1781310.79872746,2402289.59722447,2010-12-25 10:06:06.999,"F","F2","Lupe"
1781357.08722114,2402247.66836023,2010-12-25 10:14:24.001,"F","F2","Lupe"
1781367.29199099,2402248.44133359,2010-12-25 10:16:07,"F","F2","Lupe"
1781370.72575675,2402220.25680624,2010-12-25 10:18:05,"F","F2","Lupe"
1781373.57231301,2402224.69727665,2010-12-25 10:20:09.001,"F","F2","Lupe"
1781360.7780259,2402261.3695423,2010-12-25 10:26:46.001,"F","F2","Lupe"
1781350.80214126,2402259.59421265,2010-12-25 10:36:07.998,"F","F2","Lupe"
1781351.66864256,2402252.57583109,2010-12-25 10:40:16.998,"F","F2","Lupe"
1781360.28444481,2402253.03015384,2010-12-25 10:42:06.999,"F","F2","Lupe"
1781352.34427994,2402255.44596753,2010-12-25 10:44:07,"F","F2","Lupe"
1781352.78971393,2402261.83315631,2010-12-25 10:46:06.998,"F","F2","Lupe"
1781365.67021994,2402251.12374243,2010-12-25 10:48:07.999,"F","F2","Lupe"
1781412.89839379,2402240.91823103,2010-12-25 10:50:08.998,"F","F2","Lupe"
1781453.18871594,2402207.51527346,2010-12-25 10:52:08,"F","F2","Lupe"
1781502.15253682,2402216.19889771,2010-12-25 10:54:07.001,"F","F2","Lupe"
1781581.77257138,2402188.97032981,2010-12-25 10:56:12.998,"F","F2","Lupe"
1781623.80401649,2402202.95023304,2010-12-25 10:58:12.999,"F","F2","Lupe"
1781631.48916716,2402217.19520183,2010-12-25 11:00:06.999,"F","F2","Lupe"
1781616.73161811,2402217.42285409,2010-12-25 11:04:04.998,"F","F2","Lupe"
1781604.83520409,2402219.13166432,2010-12-25 11:06:10.998,"F","F2","Lupe"
1781630.71490772,2402182.83511818,2010-12-25 11:08:05.999,"F","F2","Lupe"
1781611.73316383,2402125.96288442,2010-12-25 11:10:06.001,"F","F2","Lupe"
1781611.59959328,2402085.67934966,2010-12-25 11:16:14,"F","F2","Lupe"
1781611.91996024,2402091.42834761,2010-12-25 11:20:19.001,"F","F2","Lupe"
1781610.15929932,2402084.62641423,2010-12-25 11:24:30.001,"F","F2","Lupe"
1781619.66773699,2402087.14120844,2010-12-25 11:26:26.001,"F","F2","Lupe"
1781589.00371987,2402066.65331888,2010-12-25 11:28:11.998,"F","F2","Lupe"
1781592.08493948,2402092.68218822,2010-12-25 11:30:12.001,"F","F2","Lupe"
1781603.60985655,2402095.12302359,2010-12-25 11:32:04.998,"F","F2","Lupe"
1781773.75911495,2401993.8220976,2010-12-25 11:40:42.998,"F","F2","Lupe"
1781874.04948961,2401945.22420058,2010-12-25 11:49:05.998,"F","F2","Lupe"
1781888.58701888,2401930.84213576,2010-12-25 11:50:09,"F","F2","Lupe"
1781988.12648692,2401911.18019305,2010-12-25 11:54:04,"F","F2","Lupe"
1781995.95235455,2401910.34560886,2010-12-25 11:58:08.001,"F","F2","Lupe"
1782011.82528136,2401908.62547015,2010-12-25 12:04:41,"F","F2","Lupe"
1782010.22395907,2401918.63965539,2010-12-25 12:10:51.999,"F","F2","Lupe"
1781988.44574336,2401936.1881813,2010-12-25 12:16:12.999,"F","F2","Lupe"
1782102.73801204,2401912.47509489,2010-12-25 12:40:56.999,"F","F2","Lupe"
1782092.02024748,2401923.12157537,2010-12-25 12:50:36.001,"F","F2","Lupe"
1782119.30981048,2401906.60251603,2010-12-25 12:58:38.001,"F","F2","Lupe"
1782095.47790846,2401931.65768382,2010-12-25 13:02:42.001,"F","F2","Lupe"
1782093.60167144,2401921.17615697,2010-12-25 13:07:37.998,"F","F2","Lupe"
1782120.80437559,2401914.88057222,2010-12-25 13:08:50,"F","F2","Lupe"
1782118.01174449,2401934.73041985,2010-12-25 13:21:03.999,"F","F2","Lupe"
1782102.31051738,2401916.11777556,2010-12-25 14:01:19.999,"F","F2","Lupe"
1782105.4563179,2401916.64437555,2010-12-25 17:01:26.998,"F","F2","Lupe"
1782158.66643338,2401972.090798,2010-12-25 22:04:50.001,"F","F2","Lupe"
1782144.28764862,2402056.31192901,2010-12-25 22:11:11.998,"F","F2","Lupe"
1782133.5489436,2402053.97604529,2010-12-25 22:14:19.001,"F","F2","Lupe"
1781974.34415366,2402003.94892185,2010-12-25 22:22:25.001,"F","F2","Lupe"
1781734.16144971,2401932.70087569,2010-12-25 22:30:52,"F","F2","Lupe"
1781583.95529087,2401923.59480406,2010-12-25 22:34:10.999,"F","F2","Lupe"
1781690.68849597,2401948.97334218,2010-12-25 22:36:10,"F","F2","Lupe"
1781699.34352152,2402038.06067017,2010-12-25 22:38:18.001,"F","F2","Lupe"
1781605.7079146,2402058.27320512,2010-12-25 22:40:55.998,"F","F2","Lupe"
1781524.12674746,2402057.3495449,2010-12-25 22:42:52,"F","F2","Lupe"
1781524.89299342,2402053.97083141,2010-12-25 22:44:07.998,"F","F2","Lupe"
1781538.20564754,2402089.00170071,2010-12-25 22:46:08,"F","F2","Lupe"
1781529.60897815,2402132.74261717,2010-12-25 22:48:05.998,"F","F2","Lupe"
1781361.66313103,2402044.00230371,2010-12-25 22:52:06.998,"F","F2","Lupe"
1781247.44391818,2402123.99084946,2010-12-25 22:54:04.998,"F","F2","Lupe"
